fips,name,pop2010,pop2020,pctchg
5300043955,Marysville,60013,70298,17.14
1700050868,Mount Carmel,7299,7001,-4.08
5500055750,Neenah,25509,26300,3.1
4700057040,Parrottsville town,289,293,1.38
1800056286,Oldenburg town,678,663,-2.21
600055856,Parlier,14596,15618,7
600060242,Reedley,24306,25658,5.56
4000042150,Le Flore town,181,175,-3.31
1300051604,Milner,621,654,5.31
3100040570,Ragan village,38,38,0
5500075275,South Wayne village,492,473,-3.86
1800037764,Jasonville,2222,2122,-4.5
2900044829,McCord Bend village,297,299,0.67
500043370,Magness town,208,211,1.44
2800059480,Poplarville,2891,2899,0.28
500052430,Oppelo,779,743,-4.62
4100061700,Richland,164,177,7.93
4800040588,Lake Jackson,26833,27220,1.44
2900062894,Rogersville,3087,3863,25.14
2600056020,Mount Pleasant,26032,24797,-4.74
1800065016,Roanoke town,1721,1710,-0.64
4200046944,Manns Choice borough,300,284,-5.33
100039472,Kellyton town,217,198,-8.76
4800039520,Kirvin town,125,131,4.8
4900040030,Kanarraville town,358,407,13.69
3900038920,Jeffersonville village,1207,1172,-2.9
3600059212,Port Byron village,1255,1189,-5.26
1700056887,Oswego village,30452,36252,19.05
4800045780,McLean town,778,744,-4.37
2700030302,Hoyt Lakes,2019,1946,-3.62
3900054562,New Franklin,14204,14133,-0.5
2900033364,Howardville,382,338,-11.52
2000053325,Osborne,1436,1272,-11.42
5100048968,Manassas Park,14243,17478,22.71
4800053436,O'Donnell,831,837,0.72
5100061208,Pearisburg town,2787,2636,-5.42
2400059450,Oxford town,651,606,-6.91
4800041872,Lawn town,314,321,2.23
1000039100,Kenton town,243,271,11.52
3600065255,Saratoga Springs,26568,28212,6.19
2100039430,Inez,716,620,-13.41
1200038625,Lake Placid town,2320,2479,6.85
5500051325,Merrimac village,417,440,5.52
2600041920,Jonesville,2262,2215,-2.08
2900046946,Maysville,1118,1081,-3.31
3600041553,Lawrence village,6437,6556,1.85
1700064928,Rock Falls,9406,8740,-7.08
1900047775,McCallsburg,333,320,-3.9
5600043455,La Barge town,551,569,3.27
4200043816,Lititz borough,9161,9465,3.32
4800036008,Ingleside,9381,10192,8.65
2900047684,Miami,175,169,-3.43
4900055100,North Ogden,17415,20582,18.19
2700041678,Mendota,206,217,5.34
3900067314,Risingsun village,610,629,3.11
2700049732,Parkers Prairie,1011,997,-1.38
3600045997,Massapequa Park village,17110,17143,0.19
100057000,Oneonta,6580,6577,-0.05
1700038570,Joliet,147308,147344,0.02
1300053116,Mountain City town,1083,1108,2.31
800041010,Kit Carson town,233,231,-0.86
2700041210,Maynard,366,345,-5.74
2100043336,La Center,1009,959,-4.96
1700037127,Illiopolis village,891,842,-5.5
2200052320,Morse village,812,802,-1.23
3700039280,Long View town,4880,4930,1.02
4200050632,Montgomery borough,1575,1507,-4.32
3900045108,Loveland,12111,13145,8.54
4900064560,Rockville town,245,269,9.8
3000050200,Missoula,67358,75516,12.11
1700049568,Minonk,2078,1974,-5
3800065980,Regan,43,43,0
2900041906,Liberal,759,721,-5.01
2800042600,Lula town,298,249,-16.44
4200042352,Leesport borough,1885,1891,0.32
3700044220,Mooresville town,34367,39132,13.87
4500039715,Lake View town,809,758,-6.3
2000047150,Minneola,748,679,-9.22
1300051492,Milledgeville,18428,18704,1.5
4800053115,Oak Leaf,1390,1484,6.76
4200041392,Langhorne borough,1615,1580,-2.17
2900040682,La Plata,1365,1308,-4.18
4000042700,Lexington,2152,2185,1.53
500044240,Marmaduke,1133,1251,10.41
2000045050,Marysville,3308,3269,-1.18
3800044780,Langdon,1875,1752,-6.56
2000039450,Leon,739,733,-0.81
200033800,Houston,1902,2412,26.81
500047540,Mountain View,2755,2863,3.92
2700049300,Owatonna,25622,25704,0.32
4800069120,South Mountain town,386,365,-5.44
4200069376,Sewickley borough,3818,3791,-0.71
3900053690,Navarre village,1888,1812,-4.03
2000049875,Neosho Rapids,265,262,-1.13
1800068220,Schererville town,29217,28527,-2.36
1700042912,Leonore village,130,123,-5.38
3900053942,Nevada village,760,729,-4.08
2900061184,Rensselaer village,227,230,1.32
1900051420,Meservey,256,238,-7.03
4800050808,New Boston,4799,4609,-3.96
3100041515,Riverdale village,182,179,-1.65
3600050551,New Paltz village,6837,7101,3.86
4900056860,Orangeville,1476,1326,-10.16
4500036655,Jenkinsville town,46,43,-6.52
2700046150,Nicollet,1090,1169,7.25
3000047425,Malta,1994,1861,-6.67
4800043684,Lone Star,1581,1482,-6.26
2000038650,Lansing,11261,11949,6.11
1700065442,Romeoville village,39652,39746,0.24
4000053600,Oakwood town,65,66,1.54
2700047221,North St. Paul,11460,12506,9.13
3100030030,McGrew village,105,101,-3.81
600070224,Santee,53420,58081,8.73
4200054024,Newry borough,270,286,5.93
1700054404,Norwood village,479,459,-4.18
3100035385,Oakdale village,322,293,-9.01
3900067258,Rio Grande village,834,781,-6.35
4200036888,Indian Lake borough,398,378,-5.03
2100068052,Salem,752,723,-3.86
1700055418,Ohlman village,135,126,-6.67
600053476,Ojai,7469,7470,0.01
500051530,Okolona town,147,137,-6.8
1800053352,New Palestine town,2106,2559,21.51
3600054837,Oneida,11317,10894,-3.74
1900065235,Quasqueton,554,564,1.81
4800036140,Iredell,339,342,0.88
1700060833,Plymouth village,505,466,-7.72
3400062940,Ridgefield Park village,12722,12901,1.41
1900059655,Orleans,609,587,-3.61
100057504,Owens Cross Roads town,1522,2129,39.88
4000061550,Quinton town,1051,985,-6.28
4800054636,Paint Rock town,274,296,8.03
1300058884,Palmetto,4478,4851,8.33
5500036250,Hudson,12796,14103,10.21
600055618,Paramount,54098,53955,-0.26
1800060822,Plymouth,10138,9982,-1.54
100065016,Riverview town,186,181,-2.69
1900043680,Laurel,239,231,-3.35
1700058369,Pearl City village,838,783,-6.56
5300042275,Malden town,203,206,1.48
2900056756,Peculiar,4611,5478,18.8
1900064470,Prairie City,1680,1718,2.26
100058968,Pennington town,225,204,-9.33
4100067950,Sisters,2038,2781,36.46
2600063900,Pewamo village,481,484,0.62
4600049540,Pierpont town,135,120,-11.11
4800057800,Piney Point Village,3140,3444,9.68
4700058840,Piperton,1445,1986,37.44
3900065200,Quincy village,706,704,-0.28
5500063250,Platteville,11280,12087,7.15
4600036340,Lemmon,1235,1174,-4.94
1900060105,Otho,542,507,-6.46
4700066340,Saltillo town,552,538,-2.54
4700061520,Ramer,304,296,-2.63
1700061899,Princeton,7915,7468,-5.65
5100063928,Port Royal town,200,206,3
5500064100,Portage,10327,10399,0.7
4000044100,Lotsee town,2,2,0
5500065325,Prentice village,651,597,-8.29
1900066045,Redfield,831,816,-1.81
800060600,Poncha Springs town,726,956,31.68
1700052805,New Salem village,137,134,-2.19
1900066405,Remsen,1663,1617,-2.77
3000062200,Rexford town,105,158,50.48
3900056882,North Olmsted,32709,31341,-4.18
4800035492,Huntington,2112,2111,-0.05
200054920,Nome,3595,3870,7.65
1700064655,Roberts village,362,329,-9.12
4800062612,Roby,643,619,-3.73
4200065736,Rockwood borough,889,820,-7.76
3900068042,Rocky Ridge village,414,407,-1.69
2900062912,Rolla,19540,20431,4.56
900049880,Naugatuck borough,31872,31108,-2.4
4800063404,Rosser village,330,400,21.21
2800057160,Picayune,11626,10904,-6.21
4900065240,Rush Valley town,439,494,12.53
1900070410,Sanborn,1404,1381,-1.64
4800065344,Sandy Oaks,3753,4660,24.17
2800065680,Satartia village,55,50,-9.09
3900057764,Oakwood,9204,8936,-2.91
4800066008,Savoy,836,872,4.31
3400065790,Sayreville borough,42770,44173,3.28
1800068526,Scottsburg,6817,6732,-1.25
1200032275,Homestead,60748,69523,14.44
1300039720,Homer town,1156,1220,5.54
1700034449,Heyworth village,2837,2867,1.06
3100022115,Hendley village,24,23,-4.17
2900031204,Haywood City village,206,202,-1.94
2000031100,Hays,20539,20744,1
3800036540,Haynes,23,23,0
2800020260,Duck Hill town,730,1646,125.48
1700026480,Florence village,38,37,-2.63
1800022396,Fairland town,585,579,-1.03
2000000950,Alden,156,142,-8.97
2900015130,Clyde village,87,79,-9.2
100001132,Alexander City,14984,14317,-4.45
3900015406,Clarksville village,546,549,0.55
500014140,Clarksville,9190,9764,6.25
3600020698,Dobbs Ferry village,10924,11027,0.94
4000003350,Atwood town,74,69,-6.76
3600015242,Cherry Valley village,517,489,-5.42
800013460,Cheraw town,254,249,-1.97
4000013650,Checotah,3335,3095,-7.2
1900012945,Chatsworth,79,81,2.53
100035896,Hoover,80823,85768,6.12
5400014610,Charles Town,5229,6029,15.3
2900012592,Center,508,506,-0.39
4800031280,Groesbeck,4320,4253,-1.55
3900003926,Barnesville village,4196,3998,-4.72
2000010600,Carbondale,1433,1369,-4.47
3700020580,Elizabeth City,18643,17751,-4.78
1000029090,Georgetown town,6428,7563,17.66
4600030140,Hosmer,208,186,-10.58
4500010720,Calhoun Falls town,1999,1902,-4.85
600011530,Carson,91711,91394,-0.35
4900014840,Coalville,1367,1596,16.75
3800010940,Burlington,1062,1201,13.09
1900028245,Fonda,631,575,-8.87
2100002674,Augusta,1190,1148,-3.53
4800011155,Buffalo Springs village,448,442,-1.34
2700008902,Burtrum,144,136,-5.56
2100026236,Fairview,143,144,0.7
4000011300,Cameron town,302,293,-2.98
1700030328,Golf village,493,493,0
5100030496,Gate City town,2048,1869,-8.74
1900029190,Fremont,743,721,-2.96
2700023228,Garvin,135,131,-2.96
4000028250,Gage town,442,408,-7.69
1200011925,Chiefland,2235,2186,-2.19
2900008398,Bridgeton,11516,11520,0.03
2800020500,Durant,2677,2262,-15.5
2700007678,Bricelyn,365,337,-7.67
5000010675,Burlington,42414,42819,0.95
2100013870,Centertown,437,430,-1.6
1200008175,Branford town,705,732,3.83
1700014767,Clayton village,707,673,-4.81
2700007336,Brandon,487,485,-0.41
3700017325,Dobbins Heights town,865,839,-3.01
2600029660,Forestville village,136,127,-6.62
1300009656,Bowersville town,471,485,2.97
800032155,Greeley,92950,108649,16.89
3900001938,Amsterdam village,511,472,-7.63
5500008850,Boscobel,3218,3128,-2.8
5500000450,Adell village,521,512,-1.73
1800031000,Hammond,80825,75522,-6.56
100002956,Athens,21878,27366,25.08
1900031530,Goldfield,634,593,-6.47
2600007520,Benton Harbor,10030,9741,-2.88
3100013960,Dunning village,103,99,-3.88
4100003050,Ashland,20076,21281,6
1800001612,Andrews town,1155,1137,-1.56
2100031420,Glenview Manor,192,196,2.08
1300004896,Bainbridge,12798,12081,-5.6
4200002928,Arendtsville borough,946,959,1.37
3700022040,Everetts town,155,142,-8.39
5300007170,Bonney Lake,17592,21148,20.21
3700001520,Apex town,37727,59300,57.18
1900006040,Berkley,32,33,3.13
600002462,Arcadia,56303,57939,2.91
4700000660,Allardt,621,627,0.97
2900002674,Ava,2990,2865,-4.18
5400008524,Bluefield,10434,9629,-7.72
4200014376,Clintonville borough,508,466,-8.27
2200029010,Gilliam village,164,152,-7.32
5100015112,Cheriton town,485,448,-7.63
3400003940,Beach Haven borough,1175,1205,2.55
1300027932,Eton,892,902,1.12
3600023965,Ellenville village,4139,4014,-3.02
2400027400,Fairmount Heights town,1451,1522,4.89
600001640,American Canyon,19560,20475,4.68
1800000964,Alfordsville town,95,100,5.26
500004720,Beedeville town,107,97,-9.35
2900033076,Hornersville,663,594,-10.41
1200018675,Dunnellon,1733,1840,6.17
3100007415,Bushnell village,124,116,-6.45
3800009320,Briarwood,73,71,-2.74
2700008164,Brownsdale,685,691,0.88
5300000905,Airway Heights,7541,9485,25.78
4000001700,Altus,19756,18338,-7.18
1200030850,Hillsboro Beach town,1875,2012,7.31
5500002650,Argyle village,847,811,-4.25
2100017434,Corinth,229,226,-1.31
3900030114,Gilboa village,190,180,-5.26
4000018450,Cromwell town,286,274,-4.2
4600000700,Alcester,807,755,-6.44
4200018960,Derry borough,2680,2512,-6.27
1300000576,Adel,5340,5336,-0.07
3100017110,Fordyce village,139,131,-5.76
4700011360,Caryville town,2324,2148,-7.57
4900012970,Circleville town,547,489,-10.6
800012080,Carbonate town,0,0,0
3400002200,Audubon borough,8819,8637,-2.06
100020955,Dodge City town,603,623,3.32
4800016036,Collinsville town,1624,1959,20.63
3100003215,Bassett,619,540,-12.76
3600012111,Canajoharie village,2234,2133,-4.52
1200009625,Bushnell,3004,3183,5.96
3000019300,Darby town,720,798,10.83
4200027360,Franklin borough,323,293,-9.29
1900020035,Denver,1766,1856,5.1
4200020528,Dushore borough,601,556,-7.49
4800007432,Bellville,4100,4219,2.9
3100022080,Henderson,1005,985,-1.99
4200006088,Bethlehem,74972,75815,1.12
600033000,Hayward,144427,159203,10.23
3600001737,Ames village,145,139,-4.14
5000011425,Cambridge village,233,245,5.15
3600002407,Arcade village,2068,1933,-6.53
1900006625,Birmingham,448,421,-6.03
4800034508,Holland town,1112,1171,5.31
4900002740,Aurora,1016,1052,3.54
5400006988,Beverly town,701,666,-4.99
1900002305,Ankeny,45608,67355,47.68
500005980,Big Flat town,105,104,-0.95
1200003275,Bal Harbour village,2693,2961,9.95
3900002316,Arcadia village,599,588,-1.84
5500008600,Boaz village,156,146,-6.41
4700012420,Centerville town,3615,3540,-2.07
1900012990,Chelsea,267,249,-6.74
4000026250,Fitzhugh town,230,230,0
3000001675,Anaconda-Deer Lodge County,9294,9140,-1.66
4900022760,Elwood town,1072,1103,2.89
2100000298,Adairville,902,885,-1.88
3600029630,Gowanda village,2711,2547,-6.05
3900009386,Broughton village,120,113,-5.83
5400015628,Clarksburg,16452,15225,-7.46
500009880,Burdette town,193,167,-13.47
2700005896,Bingham Lake,126,124,-1.59
2700023804,Gilman,223,219,-1.79
500015460,Corning,3426,3056,-10.8
2800011820,Cary town,313,272,-13.1
100023296,Elba,3937,3811,-3.2
3000028450,Fort Peck town,233,239,2.58
3900025914,Fairborn,33028,33876,2.57
2700004960,Bellingham,168,150,-10.71
3100016760,Farwell village,122,117,-4.1
2900023950,Fenton,4023,4026,0.07
5300008920,Burlington,8377,9224,10.11
3900000464,Adena village,759,704,-7.25
4600006220,Bonesteel,275,273,-0.73
2200014485,Chatham town,557,550,-1.26
2200006925,Benton town,1961,2079,6.02
4000006200,Binger town,672,632,-5.95
5400014308,Ceredo,1400,1273,-9.07
5500004775,Barneveld village,1231,1251,1.62
2700006382,Blaine,57179,65607,14.74
2700006778,Bluffton,207,214,3.38
4200012296,Central City borough,1121,1029,-8.21
3900005662,Benton Ridge village,297,292,-1.68
4700018540,Crossville,10822,11779,8.84
2000015200,Concordia,5398,4987,-7.61
2900016115,Coney Island village,75,75,0
2100022222,Dover,252,248,-1.59
4800008398,Bishop Hills town,193,178,-7.77
2000015400,Coolidge,95,90,-5.26
1200014250,Coral Gables,46746,49700,6.32
2100024274,Elizabethtown,28055,30289,7.96
1300019728,Cornelia,4196,4683,11.61
100023488,Elkmont town,438,510,16.44
5500003425,Ashwaubenon village,16943,17161,1.29
2900016822,Country Club Hills,1267,1246,-1.66
4000020700,Dickson town,1211,1248,3.06
4600014580,Cresbard town,104,99,-4.81
2700013870,Crookston,7891,7764,-1.61
4800017960,Crowley,12838,16460,28.21
4800018092,Cuero,8252,8236,-0.19
3900019694,Cumberland village,364,349,-4.12
1200015968,Cutler Bay town,40289,43718,8.51
4800014584,Chester town,315,311,-1.27
1900003655,Audubon,2176,1898,-12.78
4200018072,Dallastown borough,3891,3857,-0.87
3900030380,Glendale village,2153,2181,1.3
3600028178,Garden City village,22330,22454,0.56
1200027175,Grand Ridge town,906,872,-3.75
2900026578,Gasconade,223,215,-3.59
2700006814,Bock,106,107,0.94
2000017625,Denison,187,177,-5.35
5500028200,Galesville,1513,1596,5.49
1900021540,Dixon,243,251,3.29
5500020350,Dodgeville,4848,4695,-3.16
1700020526,Dover village,164,153,-6.71
4600002900,Avon,590,590,0
1300017272,Cobbtown,364,357,-1.92
5400016012,Clendenin town,1227,1100,-10.35
1800018892,Dugger town,920,872,-5.22
1900022620,Dumont,637,602,-5.49
4200020424,Dupont borough,2720,2683,-1.36
1600013240,Castleford,226,250,10.62
4200020648,Eagles Mere borough,120,113,-5.83
3600027529,Freeville village,520,490,-5.77
3900023730,East Liverpool,11200,10603,-5.33
3100007205,Burr village,57,59,3.51
3900024234,Eaton,8410,8145,-3.15
3900015588,Clay Center village,274,302,10.22
2900002098,Asbury,207,215,3.86
5100025008,Edinburg town,1037,1070,3.18
4800022744,Edom,373,392,5.09
2000020000,Edwardsville,4340,4495,3.57
4600018460,Egan,278,273,-1.8
5300022745,Everson,2464,2841,15.3
4000023500,Elk City,11708,11577,-1.12
2000015100,Colwich,1327,1467,10.55
4000013000,Cement town,501,475,-5.19
1900025590,Emmetsburg,3904,3684,-5.64
800032650,Green Mountain Falls town,647,722,11.59
4600019860,Erwin town,45,44,-2.22
2600035580,Grosse Pointe Woods,15947,15332,-3.86
3500025170,EspaÒola,10267,10044,-2.17
1200021150,Estero village,27991,33871,21.01
2900022834,Eureka,10179,10946,7.54
3800015180,Colfax,121,152,25.62
1200021425,Everglades,400,421,5.25
100004660,Bay Minette,8256,9354,13.3
2900023266,Fairfax,638,574,-10.03
5400026452,Fairmont,18690,18388,-1.62
3400022560,Fairview borough,13835,14189,2.56
4900024850,Farr West,5955,7385,24.01
800020770,Dolores town,928,955,2.91
600024092,Fillmore,14987,15870,5.89
2800024980,Florence,4121,4494,9.05
4800026268,Floydada,3038,2676,-11.92
600024638,Folsom,72147,81328,12.73
600024680,Fontana,196458,214547,9.21
1900026940,Farnhamville,371,344,-7.28
3900016700,College Corner village,404,417,3.22
5500028000,Friesland village,356,345,-3.09
3000029575,Fromberg town,439,464,5.69
4500027835,Furman town,237,218,-8.02
3500028460,Gallup,21758,21493,-1.22
1700033877,Hecker village,486,478,-1.65
2000025750,Garfield,190,169,-11.05
500026110,Gateway town,430,477,10.93
1600023410,Eagle,19982,29796,49.11
1900030900,Gilman,509,484,-4.91
1900031035,Gladbrook,945,858,-9.21
1700007471,Bourbonnais village,18690,19462,4.13
4200029732,Glen Osborne borough,544,538,-1.1
3700031360,Highlands town,930,982,5.59
1300037788,Helen,510,560,9.8
1900021360,Dickens,185,171,-7.57
3900005130,Bellefontaine,13364,13249,-0.86
3600033139,Hempstead village,54018,55113,2.03
2500027100,Greenfield Town,17450,17258,-1.1
4800020428,Dilley,3894,4489,15.28
4800031340,Groveton,1057,1023,-3.22
3800038780,Hoople,245,227,-7.35
3100020470,Hadar village,293,305,4.1
1700032967,Harmon village,119,111,-6.72
2000030175,Harper,1473,1317,-10.59
2000080925,Zenda,85,78,-8.24
3100054115,Yutan,1187,1310,10.36
5500088825,Woodman village,132,129,-2.27
4500078910,Woodford town,183,171,-6.56
800085705,Winter Park town,1019,1090,6.97
400083930,Winslow,9661,9338,-3.34
400083790,Winkelman town,356,351,-1.4
2100083208,Wildwood,261,269,3.07
3900083468,Westfield Center village,1119,1179,5.36
4500075580,Wellford,2409,2718,12.83
1700079683,Weldon village,429,412,-3.96
2800078480,Webb town,565,478,-15.4
4200081856,Weatherly borough,2525,2458,-2.65
2900077920,Wayland,531,501,-5.65
5300076510,Waterville town,1138,1213,6.59
4700080200,White House,10225,12638,23.6
1700078942,Warsaw,1607,1480,-7.9
2000074950,Walnut,227,227,0
3700070740,Wallburg town,2992,3107,3.84
2600082880,Waldron village,538,523,-2.79
1200074925,Waldo,1004,1008,0.4
3100052015,Weeping Water,1050,1095,4.29
2900080422,Winfield,1404,1499,6.77
4800071540,Sweetwater,10913,10469,-4.07
